/inspire/hdd/global_user/zhouchushu-253108120180/raw_datas/spcv2/raw_data
house/e4b02540_nohash_0.wav	16000
house/f9f9751d_nohash_0.wav	16000
house/626e323f_nohash_0.wav	16000
house/460f2bad_nohash_1.wav	16000
house/43f57297_nohash_2.wav	16000
house/1626bc5a_nohash_0.wav	16000
house/2f813234_nohash_0.wav	16000
house/a50a98d2_nohash_0.wav	16000
house/951cac20_nohash_0.wav	16000
house/9a76f8c3_nohash_0.wav	16000
house/016e2c6d_nohash_1.wav	16000
house/4f558007_nohash_1.wav	16000
house/d33df435_nohash_0.wav	16000
house/a24cf51c_nohash_0.wav	16000
house/71f9bba8_nohash_0.wav	16000
house/fc3ba625_nohash_0.wav	16000
house/f9af823e_nohash_0.wav	16000
house/1c45ceb2_nohash_0.wav	16000
house/43f57297_nohash_0.wav	16000
house/da584bc0_nohash_0.wav	16000
house/4e8c5516_nohash_0.wav	16000
house/cc3d1613_nohash_0.wav	16000
house/9bea2ac7_nohash_0.wav	16000
house/b4bef564_nohash_0.wav	16000
house/dce05676_nohash_0.wav	16000
house/65c73b55_nohash_1.wav	16000
house/c0cb43d6_nohash_0.wav	16000
house/6727b579_nohash_0.wav	16000
house/815f0f03_nohash_0.wav	16000
house/5ebc1cda_nohash_0.wav	16000
house/e57abea3_nohash_0.wav	16000
house/a8688b67_nohash_2.wav	16000
house/352ffbe3_nohash_0.wav	16000
house/7c9b43f0_nohash_1.wav	16000
house/6f9088d7_nohash_0.wav	16000
house/2a1f4853_nohash_0.wav	16000
house/92037d73_nohash_0.wav	16000
house/6301e683_nohash_0.wav	16000
house/b84f83d2_nohash_2.wav	16000
house/3c8dc702_nohash_1.wav	16000
house/1f3e4139_nohash_0.wav	16000
house/56f8a100_nohash_1.wav	16000
house/236b6113_nohash_0.wav	16000
house/20174140_nohash_0.wav	16000
house/0a7c2a8d_nohash_0.wav	16000
house/31d68957_nohash_0.wav	16000
house/afb9e62e_nohash_1.wav	16000
house/3c1e12cf_nohash_0.wav	16000
house/a7acbbeb_nohash_0.wav	16000
house/3b7f817e_nohash_1.wav	16000
house/668115dd_nohash_1.wav	16000
house/dc269564_nohash_1.wav	16000
house/5628d7b7_nohash_0.wav	16000
house/3d9200b9_nohash_1.wav	16000
house/dc269564_nohash_0.wav	16000
house/22296dbe_nohash_0.wav	16000
house/baeac2ba_nohash_0.wav	16000
house/377e916b_nohash_0.wav	16000
house/acde7e73_nohash_0.wav	16000
house/0c5027de_nohash_0.wav	16000
house/151bfb79_nohash_0.wav	16000
house/1887fe04_nohash_1.wav	16000
house/67fcdb05_nohash_0.wav	16000
house/6982fc2a_nohash_1.wav	16000
house/6c6aa323_nohash_0.wav	16000
house/5f5eef60_nohash_0.wav	16000
house/ea9f8e11_nohash_0.wav	16000
house/f632210f_nohash_0.wav	16000
house/11860c84_nohash_0.wav	16000
house/24b82192_nohash_0.wav	16000
house/f816db77_nohash_0.wav	16000
house/fb01a182_nohash_1.wav	16000
house/3ed3e49a_nohash_0.wav	16000
house/b5552931_nohash_0.wav	16000
house/1e4064b8_nohash_0.wav	16000
house/529eda42_nohash_0.wav	16000
house/87728a88_nohash_0.wav	16000
house/518588b6_nohash_1.wav	16000
house/1fd85ee4_nohash_0.wav	16000
house/b6d11c9b_nohash_0.wav	16000
house/9b02d503_nohash_0.wav	16000
house/dcc012ec_nohash_1.wav	16000
house/b9f46737_nohash_0.wav	16000
house/57de2379_nohash_0.wav	16000
house/73cccfaf_nohash_0.wav	16000
house/bbaa7946_nohash_0.wav	16000
house/bbc30633_nohash_0.wav	16000
house/97101ef3_nohash_0.wav	16000
house/d0426d63_nohash_1.wav	16000
house/3852fca2_nohash_2.wav	16000
house/72d75d96_nohash_0.wav	16000
house/51995cea_nohash_1.wav	16000
house/39a45230_nohash_1.wav	16000
house/b01c8f61_nohash_0.wav	16000
house/ff4ed4f3_nohash_0.wav	16000
house/d3f22f0e_nohash_1.wav	16000
house/365908bd_nohash_0.wav	16000
house/ab5b211a_nohash_2.wav	16000
house/51c5601d_nohash_0.wav	16000
house/3291330e_nohash_0.wav	16000
house/0819edb0_nohash_1.wav	16000
house/78030270_nohash_0.wav	16000
house/ad526ada_nohash_1.wav	16000
house/b63fea9e_nohash_0.wav	16000
house/784e281a_nohash_3.wav	16000
house/322d17d3_nohash_0.wav	16000
house/eeaf97c3_nohash_0.wav	16000
house/8a28231e_nohash_0.wav	16000
house/e7ebf59c_nohash_0.wav	16000
house/a16013b7_nohash_0.wav	16000
house/6f342826_nohash_1.wav	16000
house/1afd49bf_nohash_0.wav	16000
house/256c0a05_nohash_0.wav	16000
house/83c9e7e6_nohash_1.wav	16000
house/b63fea9e_nohash_1.wav	16000
house/6094340e_nohash_0.wav	16000
house/69953f48_nohash_1.wav	16000
house/51995cea_nohash_0.wav	16000
house/6f2c6f7e_nohash_0.wav	16000
house/96105282_nohash_0.wav	16000
house/b3327675_nohash_0.wav	16000
house/6a203e0e_nohash_0.wav	16000
house/b66f4f93_nohash_1.wav	16000
house/8c7c9168_nohash_0.wav	16000
house/9f22307d_nohash_1.wav	16000
house/3852fca2_nohash_1.wav	16000
house/7c86c03e_nohash_0.wav	16000
house/38d78313_nohash_0.wav	16000
house/62ccd358_nohash_0.wav	16000
house/e5dadd24_nohash_0.wav	16000
house/bd76a7fd_nohash_0.wav	16000
house/f47d644e_nohash_0.wav	16000
house/7d5f87c8_nohash_1.wav	16000
house/8d4cdc60_nohash_0.wav	16000
house/3b852f6f_nohash_1.wav	16000
house/0585b66d_nohash_0.wav	16000
house/b9515bf3_nohash_0.wav	16000
house/a243fcc2_nohash_1.wav	16000
house/4c6944d6_nohash_1.wav	16000
house/73124b26_nohash_1.wav	16000
house/a827e3a1_nohash_0.wav	16000
house/2144be19_nohash_1.wav	16000
house/89e59d18_nohash_0.wav	16000
house/6078eb0d_nohash_0.wav	16000
house/2250f5f2_nohash_0.wav	16000
house/5e033479_nohash_0.wav	16000
house/de4f7798_nohash_0.wav	16000
house/e3411931_nohash_1.wav	16000
house/76e53db9_nohash_1.wav	16000
house/df1d5024_nohash_0.wav	16000
house/fbb2f6cc_nohash_0.wav	16000
house/b0bad4a9_nohash_4.wav	16000
house/4422e51d_nohash_0.wav	16000
house/17c94b23_nohash_0.wav	16000
house/dff327c5_nohash_1.wav	16000
house/f736ab63_nohash_0.wav	16000
house/ea0cf37f_nohash_0.wav	16000
house/26a093e1_nohash_0.wav	16000
house/da040491_nohash_0.wav	16000
house/890e4ee2_nohash_0.wav	16000
house/4c432947_nohash_1.wav	16000
house/85c5eaa0_nohash_0.wav	16000
house/df038de4_nohash_0.wav	16000
house/611d2b50_nohash_0.wav	16000
house/9be15e93_nohash_1.wav	16000
house/0685264e_nohash_0.wav	16000
house/a243fcc2_nohash_0.wav	16000
house/afabfa0e_nohash_0.wav	16000
house/a5b24175_nohash_2.wav	16000
house/77655bdf_nohash_1.wav	16000
house/f875f965_nohash_0.wav	16000
house/b1de039c_nohash_2.wav	16000
house/7d149b38_nohash_1.wav	16000
house/33903159_nohash_0.wav	16000
house/813b82a6_nohash_0.wav	16000
house/51f7a034_nohash_0.wav	16000
house/f810e799_nohash_0.wav	16000
house/4b3a7ad5_nohash_0.wav	16000
house/7d86b703_nohash_0.wav	16000
house/ca4eeab0_nohash_0.wav	16000
house/8f3f252c_nohash_3.wav	16000
house/e5dadd24_nohash_1.wav	16000
house/28e47b1a_nohash_0.wav	16000
house/62605293_nohash_0.wav	16000
house/7910d292_nohash_1.wav	16000
house/0132a06d_nohash_0.wav	16000
house/0397ecda_nohash_0.wav	16000
house/b0ae6326_nohash_0.wav	16000
house/3f45a0cf_nohash_0.wav	16000
house/7c9b43f0_nohash_0.wav	16000
house/8a1c449e_nohash_1.wav	16000
house/cc4f9250_nohash_0.wav	16000
house/34881b10_nohash_0.wav	16000
house/e77d88fc_nohash_0.wav	16000
house/377e916b_nohash_1.wav	16000
house/626e323f_nohash_1.wav	16000
house/19e246ad_nohash_2.wav	16000
house/7e843da8_nohash_2.wav	16000
house/982babaf_nohash_0.wav	16000
house/8e080ece_nohash_0.wav	16000
house/833d9f56_nohash_0.wav	16000
house/a8688b67_nohash_0.wav	16000
house/aa109cfb_nohash_0.wav	16000
house/eb0676ec_nohash_0.wav	16000
house/ea7ca285_nohash_0.wav	16000
house/18c54a68_nohash_0.wav	16000
house/0ac15fe9_nohash_0.wav	16000
house/ab9b93e4_nohash_0.wav	16000
house/fa57ab3b_nohash_0.wav	16000
house/df6bd83f_nohash_0.wav	16000
